ANNEE;MATRICULE;SEXE;DIPLOME;AGAFFECT;DIRAFFECT;GRADE;AGE;ANCIENNETE;ANC_GRADE;NBJABSIRR;NBJABSMAL;NOTE;PROMU
2011;35050;F;SECON 1ER CYCLE;32;Z;SECRETAIRE PRINC.CL2     ;45;24;2;.0    ;.0    ;18.1 ;P
2011;56450;M;SECONDAIRE     ;6;Z;SECRETAIRE PRINC.CL2     ;38;16;2;.0    ;3.0   ;17.5 ;P
2011;63300;M;SECONDAIRE     ;17;Z;SECRETAIRE PRINC.CL2     ;39;15;2;.0    ;.0    ;18.6 ;P
2011;65250;M;SECONDAIRE     ;9;Z;SECRETAIRE PRINC.CL2     ;36;14;2;.0    ;.0    ;18.5 ;P
2011;70150;M;BAC            ;8;Z;SECRETAIRE PRINC.CL2     ;34;9;2;.0    ;.0    ;17.8 ;P
2011;51350;F;SECONDAIRE     ;57;Z;SECRETAIRE PR.CL3        ;43;19;3;.0    ;11.0  ;18.0 ; 
2011;63250;F;SECONDAIRE     ;30;Z;SECRETAIRE PR.CL3        ;40;15;3;.0    ;1.0   ;18.6 ;P
2011;65900;M;SECONDAIRE     ;35;Z;SECRETAIRE PR.CL3        ;35;14;2;.0    ;.0    ;19.3 ;P
2011;67050;M;SECONDAIRE     ;76;Z;SECRETAIRE PR.CL3        ;36;13;2;.0    ;.0    ;18.8 ;P
2011;67250;M;SECONDAIRE     ;52;Z;SECRETAIRE PR.CL3        ;44;13;2;.0    ;.0    ;18.0 ;P
2011;67350;M;SECONDAIRE     ;61;Z;SECRETAIRE PR.CL3        ;39;13;2;.0    ;.0    ;19.3 ;P
2011;67500;M;SECONDAIRE     ;23;Z;SECRETAIRE PR.CL3        ;40;13;2;.0    ;.0    ;18.0 ;P
2011;67800;M;SECONDAIRE     ;57;Z;SECRETAIRE PR.CL3        ;36;12;2;.0    ;1.0   ;19.0 ;P
2011;66650;F;SECONDAIRE     ;7;Z;SECRETAIRE CL1           ;38;13;3;.0    ;44.0  ;17.6 ; 
2011;53500;M;SECON 1ER CYCLE;50;Z;SECRETAIRE CL1           ;45;18;2;.0    ;2.0   ;18.8 ; 
2011;69000;F;SECONDAIRE     ;10;Z;SECRETAIRE CL1           ;38;11;2;.0    ;7.0   ;18.8 ;P
2011;69400;F;SECONDAIRE     ;95;Z;SECRETAIRE CL1           ;33;11;2;.0    ;60.0  ;18.3 ;P
2011;45250;F;SECONDAIRE     ;53;Z;SECRETAIRE CL2           ;43;21;5;.0    ;.0    ;18.3 ;P
2011;68500;F;SECONDAIRE     ;78;Z;SECRETAIRE CL2           ;37;12;4;1.0   ;1.0   ;18.0 ; 
2011;68900;M;SECONDAIRE     ;65;Z;SECRETAIRE CL2           ;35;12;4;.0    ;1.0   ;18.3 ;P
2011;53300;M;SECONDAIRE     ;43;Z;SECRETAIRE CL2           ;42;18;2;.0    ;14.0  ;18.8 ; 
2011;54200;F;SECONDAIRE     ;27;Z;SECRETAIRE CL2           ;41;18;2;.0    ;64.0  ;18.5 ;P
2011;66950;F;SECONDAIRE     ;61;Z;SECRETAIRE CL2           ;37;13;2;.0    ;32.0  ;19.0 ; 
2011;70200;M;SECONDAIRE     ;13;Z;SECRETAIRE CL2           ;39;9;2;.0    ;.0    ;19.0 ;P
2011;70300;M;SECONDAIRE     ;46;Z;SECRETAIRE CL3           ;31;9;5;.0    ;2.0   ;17.5 ; 
2011;44500;M;SECON 1ER CYCLE;12;Z;SECRETAIRE CL3           ;48;22;2;.0    ;2.0   ;18.1 ;P
2011;38400;M;SECONDAIRE     ;97;Z;AGENT DE BUR.CL1         ;44;23;3;.0    ;121.0 ;18.8 ; 
2011;66750;F;SECONDAIRE     ;89;Z;AGENT DE BUR.CL1         ;34;13;2;.0    ;5.0   ;18.1 ;P
2011;42000;F;SECONDAIRE     ;72;Z;AGENT DE BUR.CL2         ;45;22;3;4.0   ;38.0  ;17.3 ; 
2011;38300;M;PRIMAIRE       ;22;Z;AGENT DE BUR.CL3         ;52;23;2;.0    ;.0    ;18.1 ;P
2011;63650;M;PRIMAIRE       ;1;Z;HUISSIER CL0             ;50;15;2;.0    ;1.0   ;17.3 ;P
2011;66450;M;PRIMAIRE       ;24;Z;HUISSIER CL1             ;36;13;2;.0    ;.0    ;18.0 ;P
2011;68300;M;PRIMAIRE       ;24;Z;HUISSIER CL1             ;39;12;2;.0    ;.0    ;18.0 ;P
2011;68650;M;SECON 1ER CYCLE;22;Z;HUISSIER CL1             ;34;12;2;.0    ;.0    ;18.6 ;P
2011;56750;F;SECONDAIRE     ;0;1;CHEF SERV.PRINC.         ;56;16;6;.0    ;.0    ;19.0 ; 
2011;42650;M;PRIMAIRE       ;0;1;SECRETAIRE CL2           ;58;22;2;.0    ;.0    ;19.0 ;P
2011;16700;F;BAC            ;0;4;CHEF SERV.PRINC.         ;57;35;4;.0    ;.0    ;19.0 ; 
2011;20750;M;BAC            ;0;4;CHEF SERV.PRINC.         ;58;32;3;.0    ;.0    ;19.0 ;P
2011;63550;M;BAC+6          ;0;4;CHEF SERV.PRINC.         ;39;11;3;.0    ;.0    ;19.0 ; 
2011;17150;M;BAC            ;0;4;CHEF DE SERVICE          ;58;35;3;.0    ;.0    ;19.0 ;P
2011;65750;M;MAITRISE       ;0;4;CHEF DE SERVICE          ;32;10;2;.0    ;.0    ;19.0 ; 
2011;65800;M;MAITRISE       ;0;4;CHEF DE SERVICE          ;33;10;2;.0    ;.0    ;19.0 ;P
2011;61700;F;MAITRISE       ;0;4;S/CHEF SERV.CL1          ;36;12;2;.0    ;1.0   ;19.0 ;P
2011;69800;M;MAITRISE       ;0;4;S/CHEF SERV.CL2          ;34;6;2;.0    ;.0    ;19.0 ;P
2011;70250;M;MAITRISE       ;0;4;S/CHEF SERV.CL2          ;50;5;1;.0    ;.0    ;18.1 ;P
2011;53700;F;SECONDAIRE     ;0;4;REDACTEUR PRINCIPAL      ;42;18;5;.0    ;.0    ;1.0  ; 
2011;46550;F;SECONDAIRE     ;0;4;REDACTEUR PRINCIPAL      ;45;21;2;.0    ;2.0   ;18.5 ;P
2011;42950;F;SECONDAIRE     ;0;4;REDACTEUR CL1            ;51;22;6;.0    ;.0    ;18.5 ;P
2011;42750;M;SECONDAIRE     ;0;4;REDACTEUR CL2            ;48;22;6;.0    ;.0    ;19.0 ;P
2011;41450;M;BAC            ;0;4;REDACTEUR CL2            ;47;22;2;.0    ;.0    ;18.0 ;P
2011;49350;M;SECONDAIRE     ;0;4;REDACTEUR CL2            ;44;20;1;.0    ;1.0   ;18.5 ; 
2011;19050;F;BAC            ;0;4;REDACTEUR CL3            ;59;33;1;.0    ;.0    ;18.5 ; 
2011;19600;M;BAC            ;0;4;REDACTEUR CL3            ;56;33;1;.0    ;5.0   ;18.3 ; 
2011;24450;M;SECONDAIRE     ;0;4;REDACTEUR CL3            ;53;31;1;.0    ;2.0   ;17.8 ; 
2011;28700;M;SECONDAIRE     ;0;4;REDACTEUR CL3            ;51;29;1;.0    ;2.0   ;18.8 ; 
2011;41050;M;SECONDAIRE     ;0;4;REDACTEUR CL3            ;47;23;1;.0    ;2.0   ;19.0 ; 
2011;41700;M;BAC            ;0;4;REDACTEUR CL3            ;49;22;1;.0    ;.0    ;19.0 ;P
2011;22750;M;SECONDAIRE     ;0;4;CHEF DE SEC.H.C CL0      ;53;31;9;.0    ;.0    ;18.8 ; 
2011;47600;M;SECONDAIRE     ;0;4;CHEF DE SEC.H.C CL0      ;42;20;6;.0    ;.0    ;19.0 ; 
2011;55350;F;SECONDAIRE     ;0;4;CHEF DE SEC.H.C CL0      ;44;17;6;.0    ;.0    ;19.0 ; 
2011;54700;M;SECONDAIRE     ;0;4;CHEF DE SEC.H.C CL0      ;42;17;3;.0    ;.0    ;19.0 ; 
2011;44900;F;SECONDAIRE     ;0;4;CHEF DE SECT.CL1         ;48;22;8;.0    ;4.0   ;18.0 ;P
2011;37300;M;SECON 1ER CYCLE;0;4;SECRETAIRE PR.CL1        ;47;24;3;.0    ;1.0   ;19.0 ;P
2011;33150;F;SECONDAIRE     ;0;4;SECRETAIRE PRINC.CL2     ;49;25;2;.0    ;.0    ;19.0 ;P
2011;41200;F;SECONDAIRE     ;0;4;SECRETAIRE PR.CL3        ;47;22;2;.0    ;.0    ;19.0 ;P
2011;31950;M;SECON 1ER CYCLE;0;4;SECRETAIRE CL1           ;50;26;2;.0    ;3.0   ;18.0 ;P
2012;50350;F;BAC+2          ;0;A;CHEF DE SERVICE          ;58;20;4;.0    ;5.0   ;18.5 ;P
2012;62150;F;MAITRISE       ;0;A;CHEF DE SERVICE          ;42;13;4;.0    ;.0    ;19.0 ;P
2012;23600;F;SECONDAIRE     ;0;A;REDACTEUR CL3            ;55;32;1;.0    ;.0    ;18.5 ; 
2012;46150;F;SECONDAIRE     ;0;A;CHEF DE SEC.H.C CL0      ;45;22;9;.0    ;4.0   ;19.0 ;P
2012;47900;M;BAC            ;0;A;CHEF DE SEC.H.C CL0      ;48;21;6;.0    ;.0    ;19.0 ; 
2012;46350;F;SECONDAIRE     ;0;A;CHEF DE SEC.H.C CL0      ;55;22;3;1.0   ;96.0  ;18.3 ; 
2012;48850;F;SECONDAIRE     ;0;A;CHEF DE SEC.H.C CL0      ;48;21;2;.0    ;1.0   ;19.0 ; 
2012;52550;F;SECONDAIRE     ;0;A;SECRETAIRE PR.CL3        ;45;19;2;.0    ;.0    ;18.3 ; 
2012;69700;F;SECONDAIRE     ;0;A;SECRETAIRE CL1           ;46;11;2;.0    ;2.0   ;19.0 ;P
2012;48300;M;PRIMAIRE       ;0;A;AGENT DE BUR.CL4         ;56;21;2;.0    ;4.0   ;19.0 ;P
2012;30700;M;SECON 1ER CYCLE;0;B;CHEF DE SERVICE          ;49;28;2;.0    ;.0    ;19.0 ;P
2012;41000;M;SECONDAIRE     ;0;B;S/CHEF SERV.CL2          ;45;24;2;.0    ;.0    ;18.5 ;P
2012;22550;M;SECONDAIRE     ;0;B;REDACTEUR CL1            ;55;32;2;.0    ;.0    ;18.2 ;P
2012;23800;M;SECON 1ER CYCLE;0;B;REDACTEUR CL3            ;59;32;1;.0    ;.0    ;19.0 ;P
2012;42850;M;SECONDAIRE     ;0;B;CHEF DE SEC.H.C CL0      ;46;23;5;.0    ;4.0   ;18.0 ; 
2012;65700;M;BAC            ;0;B;CHEF DE SEC.H.C CL0      ;41;15;2;.0    ;3.0   ;18.5 ; 
2012;36150;M;SECON 1ER CYCLE;0;B;CHEF DE SECT.CL1         ;47;25;2;.0    ;.0    ;18.2 ;P
2012;39950;M;SECONDAIRE     ;0;B;CHEF DE SECT.CL1         ;55;24;2;.0    ;2.0   ;19.0 ;P
2012;24900;M;SECON 1ER CYCLE;0;B;SECRETAIRE PRINC.CL2     ;52;31;2;.0    ;.0    ;18.0 ;P
2012;24950;M;SECON 1ER CYCLE;0;B;SECRETAIRE PRINC.CL2     ;56;31;2;.0    ;.0    ;18.3 ;P
2012;25900;M;PRIMAIRE       ;0;B;SECRETAIRE PR.CL3        ;54;31;4;.0    ;.0    ;18.8 ; 
2012;53600;M;SECONDAIRE     ;0;B;SECRETAIRE PR.CL3        ;51;19;4;.0    ;3.0   ;18.8 ; 
2012;19150;F;SECONDAIRE     ;0;B;SECRETAIRE PR.CL3        ;56;34;2;3.0   ;11.0  ;18.0 ; 
2012;53100;M;SECONDAIRE     ;0;B;SECRETAIRE CL2           ;41;19;6;.0    ;4.0   ;19.0 ; 
2012;34950;M;PRIMAIRE       ;0;B;SECRETAIRE CL2           ;47;25;2;.0    ;.0    ;19.0 ;P
2012;36800;M;SECONDAIRE     ;0;B;SECRETAIRE CL3           ;47;25;24;2.0   ;.0    ;13.2 ; 
2012;47750;M;SECON 1ER CYCLE;0;B;AGENT DE BUR.CL3         ;50;21;2;.0    ;.0    ;19.0 ;P
2012;49250;M;SECON 1ER CYCLE;0;B;AGENT DE BUR.CL3         ;40;21;2;.0    ;2.0   ;19.0 ;P
2012;45650;M;PRIMAIRE       ;0;B;AGENT DE BUR.CL4         ;54;22;5;.0    ;.0    ;19.0 ;P
2012;29650;M;SECON 1ER CYCLE;0;B;AGENT DE BUR.CL4         ;50;29;2;.0    ;13.0  ;17.3 ; 
2012;41150;M;SECON 1ER CYCLE;0;B;AGENT DE BUR.CL4         ;47;24;2;2.0   ;1.0   ;17.8 ;P
2012;42550;M;SECON 1ER CYCLE;0;B;AGENT DE BUR.CL4         ;44;23;2;.0    ;8.0   ;17.5 ; 
2012;47650;M;PRIMAIRE       ;0;B;AGENT DE BUR.CL4         ;58;21;2;.0    ;.0    ;19.0 ;P
2012;48350;M;SECON 1ER CYCLE;0;B;AGENT DE BUR.CL4         ;42;21;2;.0    ;.0    ;18.8 ;P
2012;50400;M;PRIMAIRE       ;0;B;AGENT DE BUR.CL4         ;57;20;2;.0    ;.0    ;17.8 ;P
2012;50550;M;SECON 1ER CYCLE;0;B;AGENT DE BUR.CL4         ;52;20;2;1.0   ;.0    ;18.8 ;P
2012;53950;M;SECON 1ER CYCLE;0;B;AGENT DE BUR.CL4         ;49;19;2;.0    ;.0    ;18.8 ;P
2012;61300;M;PRIMAIRE       ;0;B;AGENT DE BUR.CL4         ;49;17;2;.0    ;.0    ;18.0 ;P
2012;68700;M;SECON 1ER CYCLE;0;B;HUISSIER CL0             ;51;13;2;.0    ;.0    ;17.5 ;P
2012;48500;M;PRIMAIRE       ;0;B;HUISSIER CL3             ;54;21;2;9.0   ;18.0  ;17.8 ; 
2012;48100;M;PRIMAIRE       ;0;B;AGENT DE SERVICE CL0     ;56;21;2;2.0   ;9.0   ;18.0 ; 
2012;58350;F;BAC+6          ;0;C;CHEF SERV.PRINC.         ;38;16;4;.0    ;.0    ;19.0 ; 
2012;59100;F;MAITRISE       ;0;C;CHEF SERV.PRINC.         ;37;15;4;.0    ;1.0   ;19.0 ; 
2012;60050;M;MAITRISE       ;0;C;CHEF SERV.PRINC.         ;37;14;4;.0    ;2.0   ;18.3 ; 
2012;37650;M;BAC+5          ;0;C;CHEF SERV.PRINC.         ;52;24;3;.0    ;4.0   ;18.0 ; 
2012;49300;F;MAITRISE       ;0;C;CHEF DE SERVICE          ;44;21;3;.0    ;2.0   ;18.5 ;P
2012;69550;M;BAC+4          ;0;C;CHEF DE SERVICE          ;34;7;2;.0    ;.0    ;19.2 ; 
2012;69750;M;BAC+4          ;0;C;CHEF DE SERVICE          ;32;7;2;.0    ;.0    ;18.5 ; 
2012;64700;F;MAITRISE       ;0;C;S/CHEF SERV.CL1          ;40;12;4;.0    ;5.0   ;17.8 ;P
2012;70750;M;MASTER         ;0;C;S/CHEF SERV.CL1          ;29;6;1;.0    ;4.0   ;19.0 ; 
2012;70500;M;MAITRISE       ;0;C;S/CHEF SERV.CL2          ;32;6;2;.0    ;4.0   ;18.8 ;P
2012;70800;M;BAC+6          ;0;C;S/CHEF SERV.CL2          ;32;6;2;.0    ;3.0   ;18.5 ;P
2012;70850;M;MAITRISE       ;0;C;S/CHEF SERV.CL2          ;29;6;2;.0    ;.0    ;18.8 ;P
2012;70900;M;MAITRISE       ;0;C;S/CHEF SERV.CL2          ;31;6;2;.0    ;.0    ;18.5 ;P
2012;72400;M;MAITRISE       ;0;C;REDACTEUR PRINCIPAL      ;36;3;3;.0    ;3.0   ;18.2 ;P
2012;18200;F;SECONDAIRE     ;0;C;REDACTEUR CL3            ;57;35;1;.0    ;5.0   ;18.8 ;P
2012;32350;F;SECONDAIRE     ;0;C;CHEF DE SEC.H.C CL0      ;52;27;12;.0    ;1.0   ;18.0 ;P
2012;20650;F;SECONDAIRE     ;0;C;CHEF DE SEC.H.C CL0      ;58;33;9;.0    ;.0    ;18.0 ;P
2012;43300;F;SECONDAIRE     ;0;C;CHEF DE SEC.H.C CL0      ;48;23;6;.0    ;1.0   ;18.0 ; 
2012;27550;F;SECONDAIRE     ;0;C;CHEF DE SEC.H.C CL0      ;50;30;3;.0    ;4.0   ;17.0 ; 
2012;44250;F;SECONDAIRE     ;0;C;SECRETAIRE PR.CL3        ;47;23;4;.0    ;.0    ;17.3 ; 
2012;47850;M;SECONDAIRE     ;0;C;SECRETAIRE PR.CL3        ;47;21;2;.0    ;64.0  ;4.7  ; 
2012;68350;M;SECONDAIRE     ;0;C;SECRETAIRE CL1           ;37;13;4;.0    ;10.0  ;17.7 ; 
2012;50500;M;BAC+2          ;0;I;CHEF SERV.PRINC.         ;49;20;6;.0    ;.0    ;18.8 ; 
2012;62700;F;BAC+5          ;0;I;CHEF SERV.PRINC.         ;38;13;4;.0    ;.0    ;18.5 ; 
2012;62350;F;MAITRISE       ;0;I;CHEF SERV.PRINC.         ;36;13;3;.0    ;60.0  ;18.5 ; 
2012;62800;M;MAITRISE       ;0;I;CHEF SERV.PRINC.         ;36;13;3;.0    ;.0    ;19.5 ; 
2012;61600;M;MAITRISE       ;0;I;CHEF SERV.PRINC.         ;41;13;2;.0    ;.0    ;18.5 ; 
2012;62850;M;MAITRISE       ;0;I;CHEF SERV.PRINC.         ;38;13;2;.0    ;3.0   ;18.7 ; 
2012;65450;M;MAITRISE       ;0;I;CHEF DE SERVICE          ;43;13;4;.0    ;2.0   ;18.5 ; 
2012;69300;M;DOCTORAT       ;0;I;CHEF DE SERVICE          ;31;8;3;.0    ;.0    ;18.8 ;P
2012;23650;M;SECONDAIRE     ;0;I;CHEF DE SERVICE          ;56;32;2;.0    ;2.0   ;18.5 ; 
2012;61450;M;BAC+2          ;0;I;CHEF DE SERVICE          ;38;13;2;.0    ;.0    ;19.0 ; 
2012;61550;M;BAC+2          ;0;I;CHEF DE SERVICE          ;36;13;2;.0    ;.0    ;19.0 ; 
2012;62900;F;MAITRISE       ;0;I;CHEF DE SERVICE          ;40;13;2;.0    ;6.0   ;18.5 ; 
2012;69100;M;BAC + 5        ;0;I;CHEF DE SERVICE          ;33;8;2;.0    ;1.0   ;18.7 ; 
2012;69450;M;BAC+5          ;0;I;CHEF DE SERVICE          ;34;8;2;.0    ;.0    ;19.3 ; 
2012;72950;F;INGENIEUR      ;0;I;S/CHEF SERV.CL1          ;28;3;3;.0    ;3.0   ;18.3 ; 
2012;63400;M;BAC+2          ;0;I;S/CHEF SERV.CL1          ;37;12;2;.0    ;1.0   ;18.8 ;P
2012;71850;M;MAITRISE       ;0;I;S/CHEF SERV.CL1          ;30;4;2;.0    ;1.0   ;18.8 ;P
2012;70950;M;INGENIEUR      ;0;I;S/CHEF SERV.CL1          ;30;5;1;.0    ;.0    ;19.0 ; 
2012;71000;M;INGENIEUR      ;0;I;S/CHEF SERV.CL1          ;30;5;1;.0    ;.0    ;18.5 ; 
2012;64200;M;BAC+2          ;0;I;S/CHEF SERV.CL2          ;33;12;1;.0    ;.0    ;19.2 ;P
2012;72150;M;MAITRISE MASTER;0;I;REDACTEUR PRINCIPAL      ;39;4;3;.0    ;.0    ;18.8 ;P
2012;68100;M;BAC+2          ;0;I;REDACTEUR PRINCIPAL      ;35;9;2;.0    ;.0    ;19.0 ;P
2012;71100;M;ISET           ;0;I;REDACTEUR CL3            ;32;5;3;.0    ;.0    ;19.0 ;P
2012;26700;F;BAC            ;0;I;REDACTEUR CL3            ;57;30;2;.0    ;.0    ;18.2 ;P
2012;29550;M;SECONDAIRE     ;0;I;REDACTEUR CL3            ;53;29;2;.0    ;1.0   ;18.0 ;P
2012;31800;M;SECONDAIRE     ;0;I;REDACTEUR CL3            ;51;28;2;.0    ;.0    ;18.0 ;P
2012;35650;M;SECONDAIRE     ;0;I;REDACTEUR CL3            ;50;25;1;.0    ;.0    ;19.0 ; 
2012;37800;M;SECONDAIRE     ;0;I;CHEF DE SEC.H.C CL0      ;46;24;8;.0    ;.0    ;19.0 ;P
2012;42100;M;SECONDAIRE     ;0;I;CHEF DE SEC.H.C CL0      ;49;23;6;.0    ;.0    ;18.8 ; 
2012;39700;M;SECON 1ER CYCLE;0;I;SECRETAIRE CL2           ;58;24;2;.0    ;.0    ;18.8 ;P
2012;51650;M;MAITRISE       ;0;J;CHEF SERV.PRINC.         ;52;20;7;.0    ;1.0   ;18.2 ; 
2012;51850;F;MAITRISE       ;0;J;CHEF SERV.PRINC.         ;47;20;7;.0    ;2.0   ;18.7 ;P
2012;51050;F;MAITRISE       ;0;J;CHEF SERV.PRINC.         ;47;20;5;.0    ;.0    ;19.0 ;P
2012;19100;M;SECONDAIRE     ;0;J;CHEF SERV.PRINC.         ;60;34;3;.0    ;.0    ;18.7 ; 
2012;51900;M;MAITRISE       ;0;J;CHEF SERV.PRINC.         ;49;20;3;.0    ;.0    ;18.5 ; 
2012;58600;F;MAITRISE       ;0;J;CHEF DE SERVICE          ;42;15;6;.0    ;3.0   ;18.7 ;P
2012;64750;F;MAITRISE       ;0;J;CHEF DE SERVICE          ;38;12;4;.0    ;69.0  ;18.7 ; 
2012;18750;M;SECONDAIRE     ;0;J;CHEF DE SERVICE          ;57;34;2;.0    ;2.0   ;18.3 ; 
2012;16550;M;SECONDAIRE     ;0;J;S/CHEF SERV.CL2          ;58;36;3;.0    ;.0    ;18.0 ;P
2012;38950;F;SECONDAIRE     ;0;J;S/CHEF SERV.CL2          ;48;24;1;.0    ;1.0   ;18.7 ;P
2012;43200;F;SECONDAIRE     ;0;J;S/CHEF SERV.CL2          ;48;23;1;.0    ;4.0   ;19.2 ;P
2012;68150;M;BAC            ;0;J;REDACTEUR CL2            ;34;13;2;.0    ;.0    ;19.2 ; 
2012;32300;F;SECONDAIRE     ;0;J;REDACTEUR CL2            ;51;27;1;.0    ;.0    ;19.0 ;P
2012;42800;M;SECONDAIRE     ;0;J;REDACTEUR CL3            ;49;23;14;.0    ;1.0   ;18.5 ;P
2012;67300;F;SECONDAIRE     ;0;J;REDACTEUR CL3            ;38;14;3;.0    ;.0    ;18.0 ; 
2012;17950;F;SECONDAIRE     ;0;J;REDACTEUR CL3            ;58;35;2;.0    ;4.0   ;18.0 ;P
2012;26250;M;SECONDAIRE     ;0;J;REDACTEUR CL3            ;51;31;2;2.0   ;.0    ;18.0 ;P
2012;44400;M;BAC            ;0;J;REDACTEUR CL3            ;53;23;2;.0    ;1.0   ;19.0 ;P
2012;14600;F;SECON 1ER CYCLE;0;J;REDACTEUR CL3            ;59;38;1;.0    ;5.0   ;18.7 ;P
2012;30750;F;SECONDAIRE     ;0;J;REDACTEUR CL3            ;51;28;1;.0    ;2.0   ;18.8 ; 
2012;46450;F;BAC            ;0;J;REDACTEUR CL3            ;51;22;1;.0    ;5.0   ;19.2 ; 
2012;22650;F;BAC            ;0;J;CHEF DE SEC.H.C CL0      ;53;32;12;.0    ;3.0   ;18.7 ;P
2012;55300;F;SECONDAIRE     ;0;J;CHEF DE SEC.H.C CL0      ;43;18;7;.0    ;.0    ;18.2 ; 
2012;43250;F;SECONDAIRE     ;0;J;CHEF DE SEC.H.C CL0      ;49;23;6;.0    ;.0    ;19.0 ; 
2012;36750;M;SECONDAIRE     ;0;J;CHEF DE SECT.CL1         ;47;25;5;.0    ;26.0  ;18.0 ; 
2012;28600;F;SECON 1ER CYCLE;0;J;CHEF DE SECT.CL1         ;53;30;4;.0    ;.0    ;19.0 ;P
2012;45200;F;SECONDAIRE     ;0;J;SECRETAIRE PRINC.CL2     ;48;22;6;.0    ;8.0   ;18.0 ; 
2012;25500;F;SECONDAIRE     ;0;J;SECRETAIRE PRINC.CL2     ;54;31;2;.0    ;6.0   ;18.7 ;P
2012;16950;M;SECONDAIRE     ;0;L;CHEF SERV.PRINC.         ;57;36;13;.0    ;4.0   ;18.5 ;P
2012;41850;M;SECONDAIRE     ;0;L;CHEF DE SERVICE          ;47;23;4;.0    ;.0    ;19.5 ;P
2012;18700;M;SECON 1ER CYCLE;0;L;CHEF DE SERVICE          ;58;34;2;.0    ;.0    ;19.5 ;P
2012;37250;F;SECONDAIRE     ;0;L;CHEF DE SERVICE          ;47;25;2;.0    ;.0    ;19.7 ; 
2012;60550;F;DOCTORAT       ;0;L;S/CHEF SERV.CL2          ;43;14;10;.0    ;5.0   ;18.5 ; 
2012;39250;M;SECONDAIRE     ;0;L;REDACTEUR CL2            ;46;24;1;.0    ;.0    ;18.3 ;P
2012;35800;M;SECONDAIRE     ;0;L;REDACTEUR CL3            ;51;25;1;.0    ;.0    ;19.0 ; 
2012;26200;M;PRIMAIRE       ;0;L;SECRETAIRE PRINC.CL2     ;53;31;2;.0    ;.0    ;19.0 ;P
2012;35000;M;PRIMAIRE       ;0;L;SECRETAIRE CL2           ;51;25;2;.0    ;.0    ;19.0 ;P
2012;53200;M;PRIMAIRE       ;0;L;AGENT DE BUR.CL4         ;46;19;2;.0    ;.0    ;19.0 ;P
2012;58950;F;MAITRISE       ;0;M;CHEF DE SERVICE          ;38;15;3;.0    ;17.0  ;18.7 ; 
2012;70350;M;MAITRISE       ;0;M;S/CHEF SERV.CL1          ;33;6;1;.0    ;4.0   ;19.0 ; 
2012;51450;F;SECONDAIRE     ;0;M;REDACTEUR PRINCIPAL      ;47;20;2;.0    ;1.0   ;19.0 ; 
2012;61850;F;BAC            ;0;M;REDACTEUR PRINCIPAL      ;43;17;2;.0    ;.0    ;19.3 ;P
2012;61900;M;SECONDAIRE     ;0;M;SECRETAIRE PR.CL1        ;46;17;2;.0    ;1.0   ;19.3 ;P
2012;61350;M;BAC+2          ;0;R;CHEF DE SERVICE          ;35;13;2;.0    ;.0    ;19.7 ; 
2012;66550;F;BAC+5          ;0;R;CHEF DE SERVICE          ;34;10;2;.0    ;1.0   ;19.5 ; 
2012;63500;M;BAC+2          ;0;R;S/CHEF SERV.CL1          ;38;12;1;.0    ;.0    ;19.3 ;P
2012;72700;F;LICENCE        ;0;R;REDACTEUR CL1            ;33;3;3;.0    ;2.0   ;19.5 ;P
2012;45900;M;SECONDAIRE     ;0;R;REDACTEUR CL3            ;48;22;2;.0    ;.0    ;19.3 ;P
2012;48050;M;SECONDAIRE     ;0;R;CHEF DE SEC.H.C CL0      ;45;21;5;.0    ;.0    ;19.5 ; 
2012;28650;F;SECONDAIRE     ;0;R;CHEF DE SEC.H.C CL0      ;53;30;3;.0    ;2.0   ;19.5 ; 
2012;61750;M;BAC+6          ;0;S;CHEF SERV.PRINC.         ;38;13;4;.0    ;.0    ;19.0 ; 
2012;58550;F;MAITRISE       ;0;S;CHEF SERV.PRINC.         ;41;15;2;.0    ;4.0   ;18.2 ; 
2012;62050;M;MAITRISE       ;0;S;CHEF SERV.PRINC.         ;41;13;2;.0    ;.0    ;19.5 ; 
